row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family
651,ears_dataset_processed/val/p051/rainbow_05_loud_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa
652,ears_dataset_processed/val/p051/rainbow_07_lowpitch_160000_320000.wav,p051,val,female,46-55,white or caucasian,ecapa
653,ears_dataset_processed/val/p051/freeform_speech_01_1760000_1920000.wav,p051,val,female,46-55,white or caucasian,ecapa
654,ears_dataset_processed/val/p051/rainbow_08_slow_320000_480000.wav,p051,val,female,46-55,white or caucasian,ecapa
655,ears_dataset_processed/val/p051/freeform_speech_06_800000_960000.wav,p051,val,female,46-55,white or caucasian,ecapa
656,ears_dataset_processed/val/p051/sentences_07_slow_320000_480000.wav,p051,val,female,46-55,white or caucasian,ecapa
657,ears_dataset_processed/val/p051/sentences_01_loud_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa
658,ears_dataset_processed/val/p051/freeform_speech_01_1120000_1280000.wav,p051,val,female,46-55,white or caucasian,ecapa
659,ears_dataset_processed/val/p051/freeform_speech_05_480000_640000.wav,p051,val,female,46-55,white or caucasian,ecapa
660,ears_dataset_processed/val/p051/emo_sadness_sentences_0_160000.wav,p051,val,female,46-55,white or caucasian,ecapa
661,ears_dataset_processed/val/p055/freeform_speech_02_2400000_2560000.wav,p055,val,female,46-55,white or caucasian,ecapa
662,ears_dataset_processed/val/p055/freeform_speech_02_640000_800000.wav,p055,val,female,46-55,white or caucasian,ecapa
663,ears_dataset_processed/val/p055/sentences_13_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
664,ears_dataset_processed/val/p055/freeform_speech_06_2400000_2560000.wav,p055,val,female,46-55,white or caucasian,ecapa
665,ears_dataset_processed/val/p055/rainbow_06_regular_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
666,ears_dataset_processed/val/p055/freeform_speech_02_1760000_1920000.wav,p055,val,female,46-55,white or caucasian,ecapa
667,ears_dataset_processed/val/p055/sentences_04_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
668,ears_dataset_processed/val/p055/sentences_08_slow_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
669,ears_dataset_processed/val/p055/freeform_speech_02_320000_480000.wav,p055,val,female,46-55,white or caucasian,ecapa
670,ears_dataset_processed/val/p055/freeform_speech_02_480000_640000.wav,p055,val,female,46-55,white or caucasian,ecapa
671,ears_dataset_processed/val/p055/rainbow_01_lowpitch_0_155900.wav,p055,val,female,46-55,white or caucasian,ecapa
672,ears_dataset_processed/val/p055/emo_disgust_sentences_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
673,ears_dataset_processed/val/p055/emo_extasy_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
674,ears_dataset_processed/val/p055/freeform_speech_05_2720000_2880000.wav,p055,val,female,46-55,white or caucasian,ecapa
675,ears_dataset_processed/val/p055/freeform_speech_06_1760000_1920000.wav,p055,val,female,46-55,white or caucasian,ecapa
676,ears_dataset_processed/val/p055/freeform_speech_04_2560000_2720000.wav,p055,val,female,46-55,white or caucasian,ecapa
677,ears_dataset_processed/val/p055/rainbow_08_slow_160000_320000.wav,p055,val,female,46-55,white or caucasian,ecapa
678,ears_dataset_processed/val/p055/freeform_speech_03_2080000_2240000.wav,p055,val,female,46-55,white or caucasian,ecapa
679,ears_dataset_processed/val/p055/rainbow_03_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
680,ears_dataset_processed/val/p055/emo_desire_sentences_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
681,ears_dataset_processed/val/p055/emo_extasy_sentences_0_149807.wav,p055,val,female,46-55,white or caucasian,ecapa
682,ears_dataset_processed/val/p055/rainbow_07_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
683,ears_dataset_processed/val/p055/rainbow_03_slow_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
684,ears_dataset_processed/val/p055/emo_anger_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
685,ears_dataset_processed/val/p055/rainbow_06_slow_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
686,ears_dataset_processed/val/p055/rainbow_03_highpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
687,ears_dataset_processed/val/p055/rainbow_07_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
688,ears_dataset_processed/val/p055/emo_disgust_freeform_0_149742.wav,p055,val,female,46-55,white or caucasian,ecapa
689,ears_dataset_processed/val/p055/sentences_22_regular_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
690,ears_dataset_processed/val/p055/freeform_speech_03_2240000_2400000.wav,p055,val,female,46-55,white or caucasian,ecapa
691,ears_dataset_processed/val/p055/rainbow_05_highpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
692,ears_dataset_processed/val/p055/emo_confusion_sentences_0_124337.wav,p055,val,female,46-55,white or caucasian,ecapa
693,ears_dataset_processed/val/p055/sentences_02_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
694,ears_dataset_processed/val/p055/emo_disappointment_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
695,ears_dataset_processed/val/p055/emo_neutral_sentences_0_133265.wav,p055,val,female,46-55,white or caucasian,ecapa
696,ears_dataset_processed/val/p055/rainbow_05_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
697,ears_dataset_processed/val/p055/freeform_speech_03_480000_640000.wav,p055,val,female,46-55,white or caucasian,ecapa
698,ears_dataset_processed/val/p055/rainbow_04_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
699,ears_dataset_processed/val/p055/freeform_speech_05_160000_320000.wav,p055,val,female,46-55,white or caucasian,ecapa
700,ears_dataset_processed/val/p055/emo_serenity_sentences_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
701,ears_dataset_processed/val/p055/rainbow_06_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
702,ears_dataset_processed/val/p055/rainbow_03_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
703,ears_dataset_processed/val/p055/emo_contentment_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
704,ears_dataset_processed/val/p055/rainbow_01_whisper_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
705,ears_dataset_processed/val/p055/rainbow_04_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
706,ears_dataset_processed/val/p055/freeform_speech_05_800000_960000.wav,p055,val,female,46-55,white or caucasian,ecapa
707,ears_dataset_processed/val/p055/sentences_01_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
708,ears_dataset_processed/val/p055/rainbow_07_lowpitch_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
709,ears_dataset_processed/val/p055/emo_interest_freeform_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
710,ears_dataset_processed/val/p055/sentences_01_loud_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
711,ears_dataset_processed/val/p055/freeform_speech_06_0_160000.wav,p055,val,female,46-55,white or caucasian,ecapa
712,ears_dataset_processed/val/p071/sentences_10_fast_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
713,ears_dataset_processed/val/p071/freeform_speech_02_1120000_1280000.wav,p071,val,male,18-25,black or african american,ecapa
714,ears_dataset_processed/val/p071/rainbow_07_highpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
715,ears_dataset_processed/val/p071/freeform_speech_05_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
716,ears_dataset_processed/val/p071/rainbow_05_regular_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
717,ears_dataset_processed/val/p071/freeform_speech_01_1920000_2080000.wav,p071,val,male,18-25,black or african american,ecapa
718,ears_dataset_processed/val/p071/freeform_speech_02_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
719,ears_dataset_processed/val/p071/interjection_greetings_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
720,ears_dataset_processed/val/p071/freeform_speech_02_320000_480000.wav,p071,val,male,18-25,black or african american,ecapa
721,ears_dataset_processed/val/p071/emo_extasy_sentences_0_152616.wav,p071,val,male,18-25,black or african american,ecapa
722,ears_dataset_processed/val/p071/freeform_speech_02_2560000_2720000.wav,p071,val,male,18-25,black or african american,ecapa
723,ears_dataset_processed/val/p071/rainbow_05_fast_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
724,ears_dataset_processed/val/p071/emo_disgust_sentences_0_157069.wav,p071,val,male,18-25,black or african american,ecapa
725,ears_dataset_processed/val/p071/freeform_speech_03_960000_1120000.wav,p071,val,male,18-25,black or african american,ecapa
726,ears_dataset_processed/val/p071/emo_extasy_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
727,ears_dataset_processed/val/p071/freeform_speech_02_2080000_2240000.wav,p071,val,male,18-25,black or african american,ecapa
728,ears_dataset_processed/val/p071/freeform_speech_04_2080000_2240000.wav,p071,val,male,18-25,black or african american,ecapa
729,ears_dataset_processed/val/p071/freeform_speech_06_1280000_1440000.wav,p071,val,male,18-25,black or african american,ecapa
730,ears_dataset_processed/val/p071/freeform_speech_06_960000_1120000.wav,p071,val,male,18-25,black or african american,ecapa
731,ears_dataset_processed/val/p071/rainbow_08_slow_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa
732,ears_dataset_processed/val/p071/freeform_speech_03_2080000_2240000.wav,p071,val,male,18-25,black or african american,ecapa
733,ears_dataset_processed/val/p071/emo_embarassment_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
734,ears_dataset_processed/val/p071/emo_desire_sentences_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
735,ears_dataset_processed/val/p071/freeform_speech_05_1120000_1280000.wav,p071,val,male,18-25,black or african american,ecapa
736,ears_dataset_processed/val/p071/sentences_03_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
737,ears_dataset_processed/val/p071/rainbow_08_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
738,ears_dataset_processed/val/p071/rainbow_03_slow_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
739,ears_dataset_processed/val/p071/sentences_08_slow_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa
740,ears_dataset_processed/val/p071/emo_anger_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
741,ears_dataset_processed/val/p071/rainbow_06_slow_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
742,ears_dataset_processed/val/p071/emo_confusion_sentences_0_129680.wav,p071,val,male,18-25,black or african american,ecapa
743,ears_dataset_processed/val/p071/sentences_22_regular_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
744,ears_dataset_processed/val/p071/freeform_speech_02_1440000_1600000.wav,p071,val,male,18-25,black or african american,ecapa
745,ears_dataset_processed/val/p071/rainbow_08_whisper_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa
746,ears_dataset_processed/val/p071/freeform_speech_05_1280000_1440000.wav,p071,val,male,18-25,black or african american,ecapa
747,ears_dataset_processed/val/p071/rainbow_05_highpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
748,ears_dataset_processed/val/p071/rainbow_03_fast_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
749,ears_dataset_processed/val/p071/emo_guilt_sentences_0_141067.wav,p071,val,male,18-25,black or african american,ecapa
750,ears_dataset_processed/val/p071/freeform_speech_06_2560000_2720000.wav,p071,val,male,18-25,black or african american,ecapa
751,ears_dataset_processed/val/p071/rainbow_01_whisper_0_151827.wav,p071,val,male,18-25,black or african american,ecapa
752,ears_dataset_processed/val/p071/emo_serenity_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
753,ears_dataset_processed/val/p071/sentences_01_highpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
754,ears_dataset_processed/val/p071/rainbow_05_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
755,ears_dataset_processed/val/p071/emo_relief_freeform_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa
756,ears_dataset_processed/val/p071/rainbow_02_lowpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
757,ears_dataset_processed/val/p071/sentences_07_slow_160000_320000.wav,p071,val,male,18-25,black or african american,ecapa
758,ears_dataset_processed/val/p071/freeform_speech_03_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
759,ears_dataset_processed/val/p071/rainbow_06_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
760,ears_dataset_processed/val/p071/emo_contentment_freeform_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
761,ears_dataset_processed/val/p071/freeform_speech_04_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
762,ears_dataset_processed/val/p071/sentences_23_regular_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
763,ears_dataset_processed/val/p071/sentences_01_whisper_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
764,ears_dataset_processed/val/p071/rainbow_01_lowpitch_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
765,ears_dataset_processed/val/p071/sentences_01_loud_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
766,ears_dataset_processed/val/p071/interjection_anger_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
767,ears_dataset_processed/val/p071/emo_sadness_sentences_0_160000.wav,p071,val,male,18-25,black or african american,ecapa
768,ears_dataset_processed/val/p023/freeform_speech_02_640000_800000.wav,p023,val,male,26-35,white or caucasian,ecapa
769,ears_dataset_processed/val/p023/freeform_speech_05_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
770,ears_dataset_processed/val/p023/emo_realization_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
771,ears_dataset_processed/val/p023/rainbow_06_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
772,ears_dataset_processed/val/p023/sentences_08_slow_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
773,ears_dataset_processed/val/p023/emo_desire_sentences_0_135273.wav,p023,val,male,26-35,white or caucasian,ecapa
774,ears_dataset_processed/val/p023/freeform_speech_02_2560000_2720000.wav,p023,val,male,26-35,white or caucasian,ecapa
775,ears_dataset_processed/val/p023/freeform_speech_05_640000_800000.wav,p023,val,male,26-35,white or caucasian,ecapa
776,ears_dataset_processed/val/p023/emo_disgust_sentences_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
777,ears_dataset_processed/val/p023/freeform_speech_03_960000_1120000.wav,p023,val,male,26-35,white or caucasian,ecapa
778,ears_dataset_processed/val/p023/emo_extasy_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
779,ears_dataset_processed/val/p023/sentences_11_highpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
780,ears_dataset_processed/val/p023/sentences_15_regular_0_157092.wav,p023,val,male,26-35,white or caucasian,ecapa
781,ears_dataset_processed/val/p023/rainbow_03_whisper_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
782,ears_dataset_processed/val/p023/rainbow_04_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
783,ears_dataset_processed/val/p023/freeform_speech_02_800000_960000.wav,p023,val,male,26-35,white or caucasian,ecapa
784,ears_dataset_processed/val/p023/freeform_speech_05_1760000_1920000.wav,p023,val,male,26-35,white or caucasian,ecapa
785,ears_dataset_processed/val/p023/rainbow_03_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
786,ears_dataset_processed/val/p023/emo_neutral_sentences_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
787,ears_dataset_processed/val/p023/emo_anger_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
788,ears_dataset_processed/val/p023/rainbow_02_fast_0_130044.wav,p023,val,male,26-35,white or caucasian,ecapa
789,ears_dataset_processed/val/p023/emo_extasy_sentences_0_140432.wav,p023,val,male,26-35,white or caucasian,ecapa
790,ears_dataset_processed/val/p023/sentences_22_regular_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
791,ears_dataset_processed/val/p023/freeform_speech_05_1440000_1600000.wav,p023,val,male,26-35,white or caucasian,ecapa
792,ears_dataset_processed/val/p023/sentences_02_lowpitch_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
793,ears_dataset_processed/val/p023/emo_disappointment_freeform_0_160000.wav,p023,val,male,26-35,white or caucasian,ecapa
794,ears_dataset_processed/val/p023/freeform_speech_06_1120000_1280000.wav,p023,val,male,26-35,white or caucasian,ecapa
