row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode
849,ears_dataset_processed/val/p010/sentences_12_highpitch_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
850,ears_dataset_processed/val/p010/rainbow_07_whisper_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
851,ears_dataset_processed/val/p010/rainbow_02_slow_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
852,ears_dataset_processed/val/p010/freeform_speech_03_1280000_1440000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
853,ears_dataset_processed/val/p010/emo_serenity_sentences_0_136453.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
854,ears_dataset_processed/val/p010/rainbow_03_lowpitch_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
855,ears_dataset_processed/val/p010/rainbow_05_slow_160000_320000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
856,ears_dataset_processed/val/p010/freeform_speech_06_1120000_1280000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
857,ears_dataset_processed/val/p010/freeform_speech_06_640000_800000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
858,ears_dataset_processed/val/p010/freeform_speech_04_1440000_1600000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
859,ears_dataset_processed/val/p010/freeform_speech_03_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
860,ears_dataset_processed/val/p010/freeform_speech_05_160000_320000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
861,ears_dataset_processed/val/p010/emo_disgust_freeform_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
862,ears_dataset_processed/val/p010/emo_contentment_freeform_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
863,ears_dataset_processed/val/p010/freeform_speech_04_160000_320000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
864,ears_dataset_processed/val/p010/freeform_speech_04_2400000_2560000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
865,ears_dataset_processed/val/p010/freeform_speech_04_1760000_1920000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
866,ears_dataset_processed/val/p010/rainbow_04_loud_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
867,ears_dataset_processed/val/p010/sentences_01_whisper_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
868,ears_dataset_processed/val/p010/emo_confusion_sentences_0_81405.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
869,ears_dataset_processed/val/p010/rainbow_05_slow_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
870,ears_dataset_processed/val/p010/emo_interest_freeform_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
871,ears_dataset_processed/val/p010/interjection_anger_0_160000.wav,p010,val,male,36-45,black or african american,pdaf,neutral_mel128
872,ears_dataset_processed/val/p097/sentences_17_regular_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
873,ears_dataset_processed/val/p097/freeform_speech_02_1120000_1280000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
874,ears_dataset_processed/val/p097/freeform_speech_06_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
875,ears_dataset_processed/val/p097/freeform_speech_05_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
876,ears_dataset_processed/val/p097/freeform_speech_06_480000_640000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
877,ears_dataset_processed/val/p097/rainbow_05_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
878,ears_dataset_processed/val/p097/rainbow_08_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
879,ears_dataset_processed/val/p097/freeform_speech_02_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
880,ears_dataset_processed/val/p097/freeform_speech_02_320000_480000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
881,ears_dataset_processed/val/p097/freeform_speech_02_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
882,ears_dataset_processed/val/p097/sentences_11_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
883,ears_dataset_processed/val/p097/freeform_speech_02_2080000_2240000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
884,ears_dataset_processed/val/p097/freeform_speech_04_2080000_2240000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
885,ears_dataset_processed/val/p097/freeform_speech_02_160000_320000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
886,ears_dataset_processed/val/p097/rainbow_02_highpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
887,ears_dataset_processed/val/p097/freeform_speech_04_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
888,ears_dataset_processed/val/p097/emo_embarassment_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
889,ears_dataset_processed/val/p097/sentences_03_whisper_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
890,ears_dataset_processed/val/p097/rainbow_08_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
891,ears_dataset_processed/val/p097/rainbow_06_slow_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
892,ears_dataset_processed/val/p097/emo_embarassment_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
893,ears_dataset_processed/val/p097/emo_disappointment_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
894,ears_dataset_processed/val/p097/sentences_16_regular_0_159880.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
895,ears_dataset_processed/val/p097/sentences_02_fast_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
896,ears_dataset_processed/val/p097/freeform_speech_02_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
897,ears_dataset_processed/val/p097/rainbow_08_whisper_160000_320000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
898,ears_dataset_processed/val/p097/freeform_speech_04_1120000_1280000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
899,ears_dataset_processed/val/p097/rainbow_05_slow_160000_320000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
900,ears_dataset_processed/val/p097/freeform_speech_06_2240000_2400000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
901,ears_dataset_processed/val/p097/sentences_21_regular_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
902,ears_dataset_processed/val/p097/rainbow_03_fast_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
903,ears_dataset_processed/val/p097/emo_cuteness_sentences_0_121361.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
904,ears_dataset_processed/val/p097/emo_confusion_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
905,ears_dataset_processed/val/p097/emo_disappointment_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
906,ears_dataset_processed/val/p097/emo_serenity_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
907,ears_dataset_processed/val/p097/freeform_speech_06_640000_800000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
908,ears_dataset_processed/val/p097/freeform_speech_04_1440000_1600000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
909,ears_dataset_processed/val/p097/rainbow_02_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
910,ears_dataset_processed/val/p097/rainbow_01_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
911,ears_dataset_processed/val/p097/emo_interest_sentences_0_142549.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
912,ears_dataset_processed/val/p097/freeform_speech_03_320000_480000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
913,ears_dataset_processed/val/p097/rainbow_05_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
914,ears_dataset_processed/val/p097/freeform_speech_04_2400000_2560000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
915,ears_dataset_processed/val/p097/freeform_speech_05_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
916,ears_dataset_processed/val/p097/emo_amusement_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
917,ears_dataset_processed/val/p097/rainbow_07_lowpitch_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
918,ears_dataset_processed/val/p097/emo_anger_sentences_0_157358.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
919,ears_dataset_processed/val/p097/emo_guilt_freeform_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
920,ears_dataset_processed/val/p097/freeform_speech_05_2560000_2720000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
921,ears_dataset_processed/val/p097/freeform_speech_03_2720000_2880000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
922,ears_dataset_processed/val/p097/freeform_speech_03_1920000_2080000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
923,ears_dataset_processed/val/p097/sentences_01_loud_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
924,ears_dataset_processed/val/p097/emo_sadness_sentences_0_160000.wav,p097,val,male,56-65,white or caucasian,pdaf,neutral_mel128
925,ears_dataset_processed/val/p091/freeform_speech_02_2400000_2560000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
926,ears_dataset_processed/val/p091/emo_confusion_sentences_0_96838.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
927,ears_dataset_processed/val/p091/freeform_speech_02_640000_800000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
928,ears_dataset_processed/val/p091/freeform_speech_06_1440000_1600000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
929,ears_dataset_processed/val/p091/sentences_13_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
930,ears_dataset_processed/val/p091/rainbow_07_highpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
931,ears_dataset_processed/val/p091/emo_extasy_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
932,ears_dataset_processed/val/p091/freeform_speech_05_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
933,ears_dataset_processed/val/p091/rainbow_05_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
934,ears_dataset_processed/val/p091/rainbow_08_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
935,ears_dataset_processed/val/p091/freeform_speech_02_1760000_1920000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
936,ears_dataset_processed/val/p091/freeform_speech_02_320000_480000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
937,ears_dataset_processed/val/p091/rainbow_08_slow_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
938,ears_dataset_processed/val/p091/rainbow_06_slow_160000_320000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
939,ears_dataset_processed/val/p091/freeform_speech_04_2240000_2400000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
940,ears_dataset_processed/val/p091/emo_disgust_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
941,ears_dataset_processed/val/p091/emo_extasy_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
942,ears_dataset_processed/val/p091/rainbow_08_lowpitch_160000_320000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
943,ears_dataset_processed/val/p091/freeform_speech_04_1920000_2080000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
944,ears_dataset_processed/val/p091/freeform_speech_04_480000_640000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
945,ears_dataset_processed/val/p091/emo_embarassment_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
946,ears_dataset_processed/val/p091/rainbow_03_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
947,ears_dataset_processed/val/p091/emo_desire_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
948,ears_dataset_processed/val/p091/freeform_speech_05_1120000_1280000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
949,ears_dataset_processed/val/p091/sentences_03_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
950,ears_dataset_processed/val/p091/rainbow_03_regular_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
951,ears_dataset_processed/val/p091/freeform_speech_01_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
952,ears_dataset_processed/val/p091/emo_anger_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
953,ears_dataset_processed/val/p091/rainbow_03_highpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
954,ears_dataset_processed/val/p091/interjection_congratulations_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
955,ears_dataset_processed/val/p091/freeform_speech_05_2080000_2240000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
956,ears_dataset_processed/val/p091/freeform_speech_02_1440000_1600000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
957,ears_dataset_processed/val/p091/rainbow_08_whisper_160000_320000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
958,ears_dataset_processed/val/p091/freeform_speech_05_1280000_1440000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
959,ears_dataset_processed/val/p091/freeform_speech_04_1120000_1280000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
960,ears_dataset_processed/val/p091/rainbow_05_highpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
961,ears_dataset_processed/val/p091/freeform_speech_06_320000_480000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
962,ears_dataset_processed/val/p091/emo_sadness_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
963,ears_dataset_processed/val/p091/sentences_09_fast_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
964,ears_dataset_processed/val/p091/freeform_speech_05_960000_1120000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
965,ears_dataset_processed/val/p091/rainbow_06_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
966,ears_dataset_processed/val/p091/rainbow_05_whisper_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
967,ears_dataset_processed/val/p091/sentences_14_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
968,ears_dataset_processed/val/p091/emo_serenity_sentences_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
969,ears_dataset_processed/val/p091/freeform_speech_03_320000_480000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
970,ears_dataset_processed/val/p091/freeform_speech_01_2240000_2400000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
971,ears_dataset_processed/val/p091/rainbow_07_lowpitch_160000_320000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
972,ears_dataset_processed/val/p091/sentences_05_loud_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
973,ears_dataset_processed/val/p091/freeform_speech_06_800000_960000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
974,ears_dataset_processed/val/p091/rainbow_01_lowpitch_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
975,ears_dataset_processed/val/p091/rainbow_05_slow_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
976,ears_dataset_processed/val/p091/emo_interest_freeform_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
977,ears_dataset_processed/val/p091/sentences_01_regular_0_160000.wav,p091,val,male,26-35,white or caucasian,pdaf,neutral_mel128
